trainability,stranger_directed_aggression,owner_directed_aggression,dog_directed_aggression,stranger_directed_fear,nonsocial_fear,dog_directed_fear,touch_sensitivity,separation_related,excitability,attachment,chasing,energy,cluster_gmm,gmm_max_proba
1.625,0.0,0.0,1.3333333333333333,0.0,0.5,0.0,0.0,1.375,2.5,3.1666666666666665,2.5,2.0,2,0.9999977016663608
1.375,0.0,0.0,1.3333333333333333,0.0,0.5,0.5,1.0,0.125,1.5,2.3333333333333335,3.0,1.3333333333333333,2,0.999999689559907
3.142857142857143,0.1666666666666666,0.6666666666666666,0.0,1.25,1.0,0.0,1.3333333333333333,0.875,0.3333333333333333,1.8333333333333333,0.6666666666666666,0.3333333333333333,0,0.999989016498174
1.5,2.6666666666666665,0.1666666666666666,0.6666666666666666,2.75,2.0,0.0,4.0,0.0,2.5,3.3333333333333335,3.0,0.0,5,0.9999999999996625
1.125,0.3333333333333333,0.0,0.0,3.25,3.6,2.0,1.5,1.75,2.0,3.1666666666666665,3.0,1.6666666666666667,1,0.9984379555920591
1.625,0.0,0.0,0.0,0.25,0.8,0.5,2.0,0.375,0.6666666666666666,2.8333333333333335,4.0,1.0,1,0.9999067282457219
1.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,1.0,2.0,2.6666666666666665,2.0,2,0.9999998754221664
1.4285714285714286,0.0,0.0,0.0,1.5,1.2,0.0,0.0,0.125,2.3333333333333335,2.4,4.0,2.0,1,0.9998616375216888
1.125,0.0,0.0,0.0,0.0,1.2,0.0,1.3333333333333333,0.25,2.5,2.6,4.0,3.0,2,0.9999996218584841
1.7142857142857142,0.0,0.0,0.3333333333333333,0.0,0.8,0.5,0.0,0.75,2.0,4.0,1.5,2.3333333333333335,2,0.9999995515312803
1.2857142857142858,0.0,0.0,0.0,0.0,0.8333333333333334,1.5,0.0,0.125,1.6666666666666667,2.1666666666666665,3.5,2.0,2,0.9999998590481242
0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.125,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2,0.9999998696940997
2.25,0.0,0.0,0.3333333333333333,0.25,2.2,2.5,1.0,0.875,1.3333333333333333,1.8333333333333333,0.0,1.0,1,0.9990215901236236
1.625,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.5,1.3333333333333333,1.8333333333333333,2.3333333333333335,2.0,4,0.9998141480554469
1.625,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.875,1.3333333333333333,3.0,4.0,2.6666666666666665,2,0.9999996135045227
1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,2.1666666666666665,3.6666666666666665,0.0,2.3333333333333335,2,0.99999977638287
1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.125,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.0,2,0.9999999025583984
1.5714285714285714,0.0,0.0,0.0,0.0,0.4,0.0,0.6666666666666666,0.25,2.1666666666666665,2.1666666666666665,3.0,1.0,2,0.9999998268752232
2.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,3.5,1.6666666666666667,0.3333333333333333,2.0,2,0.9999992289961657
1.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.25,0.5,2.0,2.5,1.3333333333333333,2,0.9999998689832644
1.125,0.6666666666666666,0.0,0.0,2.0,2.0,0.5,0.5,0.125,2.3333333333333335,2.6666666666666665,3.3333333333333335,2.3333333333333335,1,0.9998443204989758
2.0,0.1666666666666666,0.0,0.5,2.0,0.3333333333333333,0.0,0.6666666666666666,0.875,1.5,1.8333333333333333,2.6666666666666665,1.0,1,0.9997666570624231
1.25,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.3333333333333335,3.6666666666666665,0.5,1.0,4,0.5395885261966944
1.375,0.6666666666666666,0.0,2.0,1.5,2.5,2.0,1.5,2.0,2.5,2.6,2.0,0.6666666666666666,1,0.9992234810203303
0.75,0.0,0.0,0.0,0.3333333333333333,0.8,0.0,2.0,0.75,1.3333333333333333,2.5,4.0,1.3333333333333333,1,0.9999663409834633
1.625,0.1666666666666666,0.0,1.5,1.5,0.3333333333333333,2.5,0.5,0.0,2.3333333333333335,2.5,4.0,1.6666666666666667,1,0.999966648050697
1.25,0.5,0.0,2.0,0.5,0.6666666666666666,0.0,1.0,0.75,1.8333333333333333,2.1666666666666665,4.0,1.0,1,0.9998300383350179
1.4285714285714286,0.0,0.0,2.0,0.0,0.8333333333333334,0.0,0.0,0.25,1.5,2.0,1.5,1.0,2,0.9999995970087715
1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.3333333333333335,2.1666666666666665,2.5,2.6666666666666665,2,0.9999997075742645
1.875,0.25,0.0,1.6666666666666667,1.25,1.0,0.0,0.0,0.125,2.2,2.0,2.0,1.3333333333333333,1,0.9995121174833886
2.0,0.0,1.25,0.6666666666666666,0.0,0.4,0.0,0.0,0.7142857142857143,2.75,1.6,4.0,2.6666666666666665,4,0.9999954180529602
0.2857142857142857,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,1.7142857142857142,3.6666666666666665,4.0,4.0,3.3333333333333335,2,0.9999820718522591
2.25,0.3333333333333333,0.0,0.0,2.6666666666666665,2.3333333333333335,4.0,1.5,0.125,2.5,2.6666666666666665,0.0,2.6666666666666665,1,0.9999385282868033
1.6,0.75,0.25,2.6666666666666665,0.0,1.6,0.0,1.5,0.75,2.8333333333333335,2.0,2.0,1.0,4,0.9997435022784759
1.5714285714285714,1.0,1.0,1.0,0.0,0.8,0.0,0.6666666666666666,1.5,2.1666666666666665,3.0,3.0,3.3333333333333335,4,0.9999265164580673
0.625,2.0,0.0,1.3333333333333333,2.0,1.0,1.0,0.0,1.125,3.6666666666666665,3.0,3.3333333333333335,3.3333333333333335,1,0.9925676219688743
1.4,0.0,0.0,1.0,0.25,0.6666666666666666,2.0,0.0,0.5,1.1666666666666667,1.0,0.0,0.3333333333333333,1,0.9996941843562048
1.375,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.25,2.1666666666666665,3.4,3.0,2.3333333333333335,2,0.9999998283489419
1.625,0.2,0.0,1.0,1.25,0.3333333333333333,1.0,2.6666666666666665,0.0,2.0,1.3333333333333333,0.0,1.6666666666666667,1,0.9993475998738061
1.2857142857142858,0.0,0.1666666666666666,1.0,0.0,0.8333333333333334,0.5,0.0,0.375,3.3333333333333335,1.8333333333333333,4.0,2.6666666666666665,4,0.9996911990053442
1.5714285714285714,0.0,0.6666666666666666,1.3333333333333333,0.25,0.8333333333333334,0.5,1.0,0.5,2.0,0.6666666666666666,1.6666666666666667,1.0,0,0.9993587476283669
1.625,0.0,0.3333333333333333,0.0,0.0,1.5,0.5,0.0,0.4285714285714285,2.1666666666666665,2.0,4.0,2.3333333333333335,4,0.9993352519471496
1.1666666666666667,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.1666666666666665,2.6,2.0,3.0,4,0.9998539811570927
1.0,1.5,3.3333333333333335,0.6666666666666666,2.0,3.0,3.0,1.0,1.25,2.8333333333333335,2.8333333333333335,3.0,2.3333333333333335,5,1.0
1.8571428571428572,0.1666666666666666,1.2,2.0,0.5,1.0,1.0,1.3333333333333333,0.375,1.8333333333333333,1.1666666666666667,2.5,1.6666666666666667,0,0.9998864274457042
1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,2.5,1.0,0.0,1.5,3.6666666666666665,3.5,2.3333333333333335,2.3333333333333335,5,0.9999999953971432
1.4285714285714286,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,1.0,0.0,0.25,2.5,2.0,2.3333333333333335,1.3333333333333333,0,0.692549519161772
0.8571428571428571,0.0,0.0,1.0,1.5,2.0,2.0,1.6666666666666667,1.125,3.6666666666666665,3.5,4.0,3.3333333333333335,1,0.9978165997412007
1.125,0.0,0.0,0.3333333333333333,0.25,1.2,0.0,1.3333333333333333,0.875,2.8333333333333335,2.6666666666666665,3.6666666666666665,1.0,1,0.9999630154505965
2.5,0.0,0.0,0.3333333333333333,0.5,0.8333333333333334,0.0,1.0,0.75,3.0,1.4,4.0,2.6666666666666665,1,0.9999593891916052
1.5,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,1.8333333333333333,0.6666666666666666,3.0,1.0,4,0.9997079919586824
1.25,0.0,0.0,1.0,1.25,0.8333333333333334,0.0,1.5,2.0,2.0,1.3333333333333333,1.0,1.0,1,0.9999785637487411
1.25,0.1666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.7142857142857143,1.6666666666666667,2.1666666666666665,0.3333333333333333,1.0,4,0.7117768499689854
1.375,0.0,0.0,0.6666666666666666,2.0,2.0,1.0,1.5,2.125,2.3333333333333335,2.0,3.0,2.3333333333333335,1,0.9998946115886007
1.625,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.5,1.5,2.0,1.3333333333333333,2,0.9999997519823453
2.5,1.5,0.3333333333333333,1.6666666666666667,1.0,2.0,2.0,1.0,0.0,2.6666666666666665,3.1666666666666665,3.0,3.0,5,0.6947357594219105
1.8571428571428572,0.6,0.0,2.3333333333333335,0.0,1.0,1.0,1.0,0.875,3.3333333333333335,4.0,2.0,2.6666666666666665,4,0.6906383540310056
1.75,0.8333333333333334,0.0,2.0,0.5,1.5,0.0,0.5,0.7142857142857143,2.1666666666666665,2.8333333333333335,1.5,1.6666666666666667,1,0.9994135380795092
2.2857142857142856,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.25,1.4,0.0,0.5,0.0,2.6666666666666665,1.6666666666666667,2.5,0.3333333333333333,3,0.6695747770447555
1.2857142857142858,0.0,0.0,2.3333333333333335,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,1.1666666666666667,2.1666666666666665,3.3333333333333335,1.3333333333333333,2,0.9999985591404961
2.3333333333333335,0.0,0.0,2.0,0.0,1.0,1.5,1.0,1.25,2.5,3.0,3.0,0.6666666666666666,2,0.9999940221507696
1.5714285714285714,0.3333333333333333,0.0,4.0,1.5,1.6666666666666667,4.0,0.3333333333333333,2.0,1.5,2.6666666666666665,4.0,1.6666666666666667,1,0.9988161932170725
1.7142857142857142,0.0,0.1666666666666666,2.0,0.0,1.5,1.0,0.0,0.0,2.0,2.0,4.0,0.6666666666666666,4,0.999626065104909
1.1428571428571428,0.0,0.0,2.6666666666666665,0.5,0.8333333333333334,1.0,1.0,1.875,2.1666666666666665,2.6666666666666665,3.5,2.3333333333333335,1,0.9998784170303882
2.25,0.3333333333333333,0.0,1.3333333333333333,1.25,0.0,1.5,1.3333333333333333,0.25,1.0,1.3333333333333333,1.3333333333333333,0.0,1,0.9985536625744328
2.0,0.0,0.3333333333333333,2.0,0.0,0.6666666666666666,0.0,0.0,0.125,2.0,2.6666666666666665,1.5,2.0,4,0.9995503506094764
2.0,0.5,0.0,1.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.125,1.6666666666666667,1.3333333333333333,3.0,1.3333333333333333,1,0.9995786864211325
1.5714285714285714,0.3333333333333333,0.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.0,0.125,1.5,2.1666666666666665,2.5,2.0,1,0.9998512704822248
1.5714285714285714,0.8333333333333334,0.2,1.3333333333333333,0.0,1.0,1.0,2.0,1.25,1.3333333333333333,2.5,4.0,0.3333333333333333,4,0.9994761285190297
1.25,0.4,0.0,1.3333333333333333,0.0,1.5,0.0,1.0,0.25,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,4,0.6088871615077022
1.25,0.5,0.0,1.0,1.5,1.2,1.5,0.0,0.5,3.0,2.0,1.5,3.0,1,0.9998035471357813
1.75,0.1666666666666666,0.0,1.3333333333333333,0.5,1.0,1.0,0.0,0.875,1.0,2.0,2.0,2.0,1,0.9997031260588135
1.0,2.6666666666666665,0.1666666666666666,2.6666666666666665,0.5,1.0,1.5,0.6666666666666666,2.375,2.0,2.6666666666666665,3.0,0.6666666666666666,5,0.982401459464031
1.5714285714285714,0.0,0.0,1.3333333333333333,0.0,0.0,1.0,1.0,0.625,2.5,3.0,2.5,2.0,2,0.9999993777296812
1.4285714285714286,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.5,0.25,1.1666666666666667,3.3333333333333335,2.0,0.0,2,0.9999997203969766
1.375,0.0,0.0,2.0,0.0,0.6666666666666666,2.0,0.0,0.375,2.0,1.8333333333333333,2.0,1.6666666666666667,2,0.9999995571516024
1.8571428571428572,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,3.0,0.125,2.1666666666666665,1.4,1.6666666666666667,0.6666666666666666,2,0.9999913962823745
1.625,0.1666666666666666,0.1666666666666666,2.0,0.25,1.3333333333333333,0.5,0.5,0.0,1.8333333333333333,1.8333333333333333,2.6666666666666665,0.3333333333333333,0,0.5947405559693985
1.4285714285714286,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.375,1.3333333333333333,2.0,3.6666666666666665,1.3333333333333333,2,0.99999966093997
1.5,0.0,0.0,2.0,0.0,1.6666666666666667,1.0,0.6666666666666666,0.125,3.1666666666666665,3.0,3.0,3.0,2,0.9999974432119535
1.375,0.0,0.0,1.0,0.25,0.6666666666666666,0.5,0.0,0.125,1.8,2.1666666666666665,2.6666666666666665,1.6666666666666667,1,0.9998061423368482
0.75,0.0,0.0,0.6666666666666666,0.25,0.5,2.5,0.6666666666666666,0.375,3.1666666666666665,3.3333333333333335,1.0,1.6666666666666667,1,0.9999849726669021
1.0,0.0,0.0,1.3333333333333333,0.0,1.6666666666666667,1.0,0.0,0.0,0.8333333333333334,2.1666666666666665,1.5,2.3333333333333335,2,0.9999993245429509
1.25,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.1666666666666667,1.8333333333333333,4.0,0.3333333333333333,2,0.9999998514514971
1.5,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.875,2.6666666666666665,2.5,2.0,0.3333333333333333,2,0.999999378054717
1.1428571428571428,0.6,0.0,2.0,0.75,1.4,2.0,0.3333333333333333,0.25,2.6666666666666665,1.1666666666666667,0.5,2.3333333333333335,1,0.9999592536138621
1.5714285714285714,0.0,0.0,1.3333333333333333,0.0,0.5,0.0,1.5,0.625,2.8333333333333335,3.3333333333333335,4.0,1.6666666666666667,2,0.9999989425257048
1.5,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6,2.0,2.0,4,0.9997403056389257
0.8,0.1666666666666666,0.0,0.0,1.0,0.8333333333333334,4.0,1.5,0.25,1.6666666666666667,2.3333333333333335,3.0,1.3333333333333333,1,0.9999692546502674
3.25,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.5,2.0,2.0,1.125,2.8,3.0,1.5,4.0,4,0.9990639093724769
1.375,0.0,0.0,0.0,0.0,1.3333333333333333,0.5,0.6666666666666666,0.4285714285714285,1.3333333333333333,2.0,2.0,1.0,2,0.9999996963458101
1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.3333333333333333,2.8333333333333335,2.5,1.3333333333333333,2,0.999999867313118
1.75,0.5,0.0,0.0,2.75,2.8333333333333335,0.5,0.0,0.75,2.6666666666666665,2.75,3.0,2.6666666666666665,1,0.9998308537078665
1.3333333333333333,0.1666666666666666,0.0,0.0,1.75,0.0,0.0,0.0,2.125,2.0,3.5,1.5,0.0,1,0.9999825471582109
1.5,0.0,0.0,0.0,1.0,0.8333333333333334,0.5,0.6666666666666666,0.625,2.1666666666666665,2.8333333333333335,3.0,2.0,1,0.9997030690477292
1.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,2.8333333333333335,2.5,0.0,0.6666666666666666,2,0.9999997492445186
1.1428571428571428,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.5,1.3333333333333333,3.0,1.6666666666666667,2,0.9999998835879552
1.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.6666666666666665,2,0.9999987670245171
0.8571428571428571,0.0,0.0,0.0,0.0,0.8333333333333334,2.0,1.0,0.375,1.5,1.8333333333333333,2.0,2.3333333333333335,2,0.9999998135774965
1.5714285714285714,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.125,2.0,1.8333333333333333,0.3333333333333333,0.0,2,0.9999995251488983
0.875,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.6666666666666667,0.0,1.1666666666666667,1.3333333333333333,0.0,1.3333333333333333,2,0.9999997208923149
1.75,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,2.125,1.6666666666666667,2.5,0.0,0.6666666666666666,2,0.9999786391690061
1.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,3.1666666666666665,3.8,4.0,3.3333333333333335,2,0.999999674905059
1.625,0.1666666666666666,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,0.375,1.5,2.0,0.0,1.3333333333333333,4,0.6614517678032511
1.5714285714285714,0.3333333333333333,0.1666666666666666,1.0,0.0,1.2,0.0,0.0,0.0,2.1666666666666665,1.8333333333333333,2.3333333333333335,0.0,4,0.9996546149196733
1.0,1.0,0.5,3.0,2.25,1.6666666666666667,4.0,2.5,1.25,3.6666666666666665,3.3333333333333335,4.0,3.3333333333333335,5,0.9999999984050056
1.625,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.25,2.0,2.3333333333333335,3.3333333333333335,1.6666666666666667,2,0.9999997547185967
2.25,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,1.5,3.5,4.0,1.3333333333333333,2,0.999999282550099
1.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.875,1.8333333333333333,1.8333333333333333,3.0,1.3333333333333333,2,0.9999997315760294
1.875,2.0,1.6,1.6666666666666667,2.3333333333333335,1.0,0.5,0.5,0.5,3.3333333333333335,2.3333333333333335,4.0,1.0,5,0.9999999701943563
1.0,0.0,0.0,0.5,1.25,0.8333333333333334,0.5,0.6666666666666666,0.0,2.1666666666666665,3.0,0.0,2.0,1,0.9998338355224616
1.75,0.0,0.0,1.3333333333333333,0.0,1.0,0.5,1.0,0.25,1.0,2.0,3.0,0.0,2,0.9999995802528591
1.5,0.0,0.0,0.6666666666666666,0.5,1.2,0.0,0.0,0.0,1.3333333333333333,1.0,2.0,0.6666666666666666,1,0.9996905020572562
1.0,0.0,0.2,2.0,0.0,0.8333333333333334,1.0,1.3333333333333333,1.125,2.0,2.1666666666666665,3.0,1.0,4,0.999863312843878
2.0,0.5,0.0,2.6666666666666665,1.0,1.8333333333333333,3.0,3.0,1.75,2.0,2.6666666666666665,3.0,1.3333333333333333,1,0.9950822877028938
0.7142857142857143,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.25,2.5,2.6666666666666665,2.5,2.0,4,0.7937670652991565
0.875,2.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,0.6666666666666666,0.25,3.0,4.0,3.0,1.0,3,0.9929320004395474
1.625,1.8333333333333333,0.0,0.3333333333333333,2.5,1.3333333333333333,1.5,0.0,2.75,2.0,2.3333333333333335,1.5,1.3333333333333333,1,0.9996055553146251
2.125,1.8333333333333333,0.1666666666666666,4.0,1.0,1.1666666666666667,3.5,0.0,0.5,3.1666666666666665,2.8333333333333335,4.0,2.0,5,0.9999760216972241
1.625,0.1666666666666666,0.0,0.3333333333333333,0.0,1.8333333333333333,0.0,1.5,1.5,3.1666666666666665,3.0,1.5,2.6666666666666665,1,0.5659938122759023
1.125,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.0,2.5,2.1666666666666665,4.0,3.3333333333333335,2,0.9999998204044483
1.875,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,1.8333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1,0.9999214156202696
1.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.375,1.5,2.5,2.6666666666666665,1.3333333333333333,2,0.9999054449614151
1.375,0.0,0.0,0.0,0.75,1.0,0.5,1.0,0.5,2.0,1.8333333333333333,4.0,0.0,1,0.999886135891515
2.625,0.0,0.0,0.3333333333333333,0.0,1.6666666666666667,1.0,1.6666666666666667,0.25,2.8333333333333335,1.3333333333333333,2.0,2.0,2,0.9999957589108854
1.875,0.0,1.3333333333333333,1.3333333333333333,1.25,1.1666666666666667,1.5,0.0,0.625,3.3333333333333335,3.1666666666666665,3.0,2.0,5,0.9766232251348139
1.375,0.3333333333333333,0.0,3.3333333333333335,0.0,0.3333333333333333,0.0,0.0,0.75,3.0,3.6,4.0,3.3333333333333335,4,0.8722760385704258
0.75,1.0,0.0,2.6666666666666665,1.5,1.4,2.0,1.3333333333333333,1.0,0.8333333333333334,3.6666666666666665,2.0,1.0,1,0.9999920808883723
1.375,0.0,0.3333333333333333,3.0,1.0,1.0,1.5,1.5,0.125,1.5,2.8333333333333335,2.6666666666666665,0.6666666666666666,0,0.9708431635379556
1.25,0.0,0.0,0.0,0.25,0.6666666666666666,1.0,0.0,0.5714285714285714,2.1666666666666665,2.8333333333333335,3.6666666666666665,1.0,1,0.9998193276524158
1.25,0.6666666666666666,0.0,0.0,0.75,1.0,1.0,0.0,1.0,2.6666666666666665,3.1666666666666665,1.5,2.0,1,0.999142747312901
1.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.8333333333333334,1.0,2.0,1.3333333333333333,4,0.7033128257432668
1.125,0.0,0.0,4.0,0.0,0.3333333333333333,2.0,0.6666666666666666,0.125,1.0,2.6666666666666665,4.0,1.0,2,0.9999983745103954
1.125,1.5,0.0,2.3333333333333335,0.0,0.8333333333333334,0.5,1.6666666666666667,0.0,3.1666666666666665,2.8333333333333335,2.0,2.3333333333333335,1,0.7716278249145564
1.7142857142857142,0.5,0.0,0.5,1.0,1.8333333333333333,0.5,0.5,0.25,2.1666666666666665,2.0,2.6666666666666665,1.3333333333333333,1,0.9995608496153818
1.25,0.0,1.2,0.6666666666666666,0.0,0.6666666666666666,1.0,1.6666666666666667,0.0,2.0,3.8333333333333335,3.0,2.0,4,0.9999421556251822
